source_file,column_name,inferred_meaning,commercial_value_score_0_5,store_facing_candidate_yes_no,audit_only_yes_no,rename_required_yes_no,proposed_clean_name,notes
feature_inspection,feature_probability_negative_binomial_expected_units,technical/derived field,1,no,yes,no,feature_probability_negative_binomial_expected_units,
feature_inspection,feature_probability_negative_binomial_zero_sale_probability,technical/derived field,1,no,yes,no,feature_probability_negative_binomial_zero_sale_probability,
feature_inspection,feature_probability_negative_binomial_tail_probability,technical/derived field,1,no,yes,no,feature_probability_negative_binomial_tail_probability,
feature_inspection,feature_probability_negative_binomial_dispersion_score,technical/derived field,1,no,yes,no,feature_probability_negative_binomial_dispersion_score,
feature_inspection,feature_probability_negative_binomial_overallocation_risk_score,technical/derived field,1,no,yes,no,feature_probability_negative_binomial_overallocation_risk_score,
feature_inspection,feature_probability_bayesian_poisson_prior_rate,technical/derived field,1,no,yes,no,feature_probability_bayesian_poisson_prior_rate,
feature_inspection,feature_probability_bayesian_poisson_posterior_rate,technical/derived field,1,no,yes,no,feature_probability_bayesian_poisson_posterior_rate,
feature_inspection,feature_probability_bayesian_poisson_expected_units,technical/derived field,1,no,yes,no,feature_probability_bayesian_poisson_expected_units,
feature_inspection,feature_probability_bayesian_poisson_tail_probability,technical/derived field,1,no,yes,no,feature_probability_bayesian_poisson_tail_probability,
feature_inspection,feature_probability_bayesian_poisson_confidence_score,technical/derived field,2,no,yes,no,feature_probability_bayesian_poisson_confidence_score,
feature_inspection,feature_probability_zero_inflation_rate,technical/derived field,1,no,yes,no,feature_probability_zero_inflation_rate,
feature_inspection,feature_probability_zero_inflated_expected_units,technical/derived field,1,no,yes,no,feature_probability_zero_inflated_expected_units,
feature_inspection,feature_probability_zero_inflated_zero_sale_probability,technical/derived field,1,no,yes,no,feature_probability_zero_inflated_zero_sale_probability,
feature_inspection,feature_probability_zero_inflated_nonzero_probability,technical/derived field,1,no,yes,no,feature_probability_zero_inflated_nonzero_probability,
feature_inspection,feature_probability_zero_inflated_overallocation_risk_score,technical/derived field,1,no,yes,no,feature_probability_zero_inflated_overallocation_risk_score,
feature_inspection,feature_units_lift_effect_size,technical/derived field,1,no,yes,no,feature_units_lift_effect_size,
feature_inspection,feature_units_lift_p_value,technical/derived field,1,no,yes,no,feature_units_lift_p_value,
feature_inspection,feature_units_lift_sample_size,technical/derived field,1,no,yes,no,feature_units_lift_sample_size,
feature_inspection,feature_units_lift_confidence_interval_width,technical/derived field,2,no,yes,no,feature_units_lift_confidence_interval_width,
feature_inspection,feature_units_lift_stability_score,technical/derived field,1,no,yes,no,feature_units_lift_stability_score,
feature_inspection,feature_basket_attach_rate_lift,technical/derived field,1,no,yes,no,feature_basket_attach_rate_lift,
feature_inspection,feature_basket_attach_rate_p_value,technical/derived field,1,no,yes,no,feature_basket_attach_rate_p_value,
feature_inspection,feature_same_discount_repeatability_score,technical/derived field,2,no,yes,no,feature_same_discount_repeatability_score,
feature_inspection,feature_same_discount_response_variance,technical/derived field,2,no,yes,no,feature_same_discount_response_variance,
feature_inspection,feature_same_discount_response_p_value,technical/derived field,2,no,yes,no,feature_same_discount_response_p_value,
feature_inspection,feature_probability_sold_in_multi_item_basket_rate,technical/derived field,1,no,yes,no,feature_probability_sold_in_multi_item_basket_rate,
feature_inspection,feature_probability_sold_as_solo_item_rate,technical/derived field,1,no,yes,no,feature_probability_sold_as_solo_item_rate,
feature_inspection,feature_probability_companion_dependency_score,technical/derived field,1,no,yes,no,feature_probability_companion_dependency_score,
feature_inspection,feature_probability_basket_depth_when_sold,technical/derived field,1,no,yes,no,feature_probability_basket_depth_when_sold,
feature_inspection,feature_probability_companion_overallocation_risk_score,technical/derived field,1,no,yes,no,feature_probability_companion_overallocation_risk_score,
feature_inspection,feature_probability_expected_units_consensus,technical/derived field,1,no,yes,no,feature_probability_expected_units_consensus,
feature_inspection,feature_probability_zero_sale_consensus,technical/derived field,1,no,yes,no,feature_probability_zero_sale_consensus,
feature_inspection,feature_probability_tail_risk_consensus,technical/derived field,1,no,yes,no,feature_probability_tail_risk_consensus,
feature_inspection,feature_probability_overallocation_risk_score,technical/derived field,1,no,yes,no,feature_probability_overallocation_risk_score,
feature_inspection,feature_probability_demand_confidence_score,technical/derived field,2,no,yes,no,feature_probability_demand_confidence_score,
feature_inspection,feature_probability_model_use_flag,technical/derived field,1,no,yes,no,feature_probability_model_use_flag,
feature_inspection,feature_basket_attach_rate,technical/derived field,1,no,yes,no,feature_basket_attach_rate,
feature_inspection,feature_sku_solo_purchase_rate,technical/derived field,1,no,yes,no,feature_sku_solo_purchase_rate,
feature_inspection,feature_basket_avg_items_when_sku_present,technical/derived field,1,no,yes,no,feature_basket_avg_items_when_sku_present,
feature_inspection,feature_basket_median_items_when_sku_present,technical/derived field,1,no,yes,no,feature_basket_median_items_when_sku_present,
feature_inspection,feature_basket_avg_value_when_sku_present,technical/derived field,1,no,yes,no,feature_basket_avg_value_when_sku_present,
feature_inspection,feature_basket_median_value_when_sku_present,technical/derived field,1,no,yes,no,feature_basket_median_value_when_sku_present,
feature_inspection,feature_sku_basket_dependency_score,technical/derived field,1,no,yes,no,feature_sku_basket_dependency_score,
feature_inspection,feature_top_companion_sku_1_share,technical/derived field,1,no,yes,no,feature_top_companion_sku_1_share,
feature_inspection,feature_top_companion_sku_2_share,technical/derived field,1,no,yes,no,feature_top_companion_sku_2_share,
feature_inspection,feature_companion_concentration_index,technical/derived field,1,no,yes,no,feature_companion_concentration_index,
feature_inspection,feature_basket_diversity_when_sku_present,technical/derived field,1,no,yes,no,feature_basket_diversity_when_sku_present,
feature_inspection,feature_transactions_with_sku_per_day,technical/derived field,1,no,yes,no,feature_transactions_with_sku_per_day,
feature_inspection,feature_units_per_transaction_when_sku_present,technical/derived field,1,no,yes,no,feature_units_per_transaction_when_sku_present,
feature_inspection,feature_weekend_share_with_sku,technical/derived field,1,no,yes,no,feature_weekend_share_with_sku,
feature_inspection,feature_pay_cycle_sensitivity_score,technical/derived field,1,no,yes,no,feature_pay_cycle_sensitivity_score,
feature_inspection,feature_stock_constrained_history_flag,technical/derived field,1,no,yes,no,feature_stock_constrained_history_flag,
feature_inspection,feature_lost_sales_risk_score,technical/derived field,1,no,yes,no,feature_lost_sales_risk_score,
feature_inspection,feature_stock_constrained_evidence_promo_count,technical/derived field,1,no,yes,no,feature_stock_constrained_evidence_promo_count,
feature_inspection,feature_probability_sku_in_multi_item_basket,technical/derived field,1,no,yes,no,feature_probability_sku_in_multi_item_basket,
feature_inspection,feature_probability_sku_solo_purchase,technical/derived field,1,no,yes,no,feature_probability_sku_solo_purchase,
feature_inspection,feature_probability_units_given_multi_item_basket,technical/derived field,1,no,yes,no,feature_probability_units_given_multi_item_basket,
feature_inspection,feature_probability_zero_units_given_low_traffic,technical/derived field,1,no,yes,no,feature_probability_zero_units_given_low_traffic,
feature_inspection,feature_companion_absence_risk_score,technical/derived field,1,no,yes,no,feature_companion_absence_risk_score,
feature_inspection,feature_basket_history_evidence_promo_count,technical/derived field,1,no,yes,no,feature_basket_history_evidence_promo_count,
feature_inspection,feature_basket_history_transaction_count,technical/derived field,1,no,yes,no,feature_basket_history_transaction_count,
feature_inspection,feature_basket_history_missing_evidence_flag,technical/derived field,1,no,yes,no,feature_basket_history_missing_evidence_flag,
feature_inspection,feature_basket_anchor_sku_score,technical/derived field,1,no,yes,no,feature_basket_anchor_sku_score,
feature_inspection,feature_basket_drag_along_dependency_score,technical/derived field,1,no,yes,no,feature_basket_drag_along_dependency_score,
feature_inspection,feature_basket_lone_random_purchase_score,technical/derived field,1,no,yes,no,feature_basket_lone_random_purchase_score,
feature_inspection,feature_basket_conditional_dependency_score,technical/derived field,1,no,yes,no,feature_basket_conditional_dependency_score,
feature_inspection,feature_high_seller_companion_presence_probability,technical/derived field,1,no,yes,no,feature_high_seller_companion_presence_probability,
feature_inspection,feature_promo_anchor_absence_risk,technical/derived field,1,no,yes,no,feature_promo_anchor_absence_risk,
feature_inspection,feature_top_20pct_driver_flag,technical/derived field,1,no,yes,no,feature_top_20pct_driver_flag,
feature_inspection,feature_long_tail_dependency_flag,technical/derived field,1,no,yes,no,feature_long_tail_dependency_flag,
feature_inspection,feature_basket_fragility_score,technical/derived field,1,no,yes,no,feature_basket_fragility_score,
feature_inspection,feature_basket_convexity_support_score,technical/derived field,1,no,yes,no,feature_basket_convexity_support_score,
feature_inspection,feature_basket_structure_evidence_available_flag,technical/derived field,1,no,yes,no,feature_basket_structure_evidence_available_flag,
feature_inspection,feature_sparse_demand_low_signal_flag,technical/derived field,2,no,yes,no,feature_sparse_demand_low_signal_flag,
feature_inspection,feature_sparse_demand_stable_low_trust_flag,technical/derived field,2,no,yes,no,feature_sparse_demand_stable_low_trust_flag,
feature_inspection,feature_sparse_demand_random_tail_flag,technical/derived field,2,no,yes,no,feature_sparse_demand_random_tail_flag,
feature_inspection,feature_sparse_demand_repeatability_score,technical/derived field,2,no,yes,no,feature_sparse_demand_repeatability_score,
feature_inspection,feature_sparse_demand_randomness_score,technical/derived field,2,no,yes,no,feature_sparse_demand_randomness_score,
feature_inspection,feature_sparse_demand_one_off_likelihood_score,technical/derived field,2,no,yes,no,feature_sparse_demand_one_off_likelihood_score,
feature_inspection,feature_sparse_demand_daily_stability_score,technical/derived field,2,no,yes,no,feature_sparse_demand_daily_stability_score,
feature_inspection,feature_sparse_demand_outlier_shape_score,technical/derived field,2,no,yes,no,feature_sparse_demand_outlier_shape_score,
feature_inspection,feature_sparse_demand_noise_regime_score,technical/derived field,2,no,yes,no,feature_sparse_demand_noise_regime_score,
feature_inspection,feature_sparse_demand_evidence_available_flag,technical/derived field,2,no,yes,no,feature_sparse_demand_evidence_available_flag,
feature_inspection,feature_anchor_presence_dependency_score,technical/derived field,1,no,yes,no,feature_anchor_presence_dependency_score,
feature_inspection,feature_anchor_absence_suppressed_demand_score,technical/derived field,2,no,yes,no,feature_anchor_absence_suppressed_demand_score,
feature_inspection,feature_conditional_sale_probability_given_anchor,technical/derived field,1,no,yes,no,feature_conditional_sale_probability_given_anchor,
feature_inspection,feature_lone_purchase_noise_score,technical/derived field,1,no,yes,no,feature_lone_purchase_noise_score,
feature_inspection,feature_transaction_object_stability_score,technical/derived field,1,no,yes,no,feature_transaction_object_stability_score,
feature_inspection,feature_basket_regime_class,technical/derived field,1,no,yes,no,feature_basket_regime_class,
feature_inspection,feature_basket_anchor_strength_score,technical/derived field,1,no,yes,no,feature_basket_anchor_strength_score,
feature_inspection,feature_basket_dependency_fragility_score,technical/derived field,1,no,yes,no,feature_basket_dependency_fragility_score,
feature_inspection,feature_companion_presence_support_score,technical/derived field,1,no,yes,no,feature_companion_presence_support_score,
feature_inspection,feature_basket_depth_conditional_units_score,technical/derived field,1,no,yes,no,feature_basket_depth_conditional_units_score,
feature_inspection,feature_micro_market_clearing_pressure,technical/derived field,1,no,yes,no,feature_micro_market_clearing_pressure,
feature_inspection,feature_local_equilibrium_gap_units,technical/derived field,1,no,yes,no,feature_local_equilibrium_gap_units,
feature_inspection,feature_local_equilibrium_gap_dollars,technical/derived field,1,no,yes,no,feature_local_equilibrium_gap_dollars,
feature_inspection,feature_substitute_pressure_score,technical/derived field,1,no,yes,no,feature_substitute_pressure_score,
feature_inspection,feature_complement_support_score,technical/derived field,1,no,yes,no,feature_complement_support_score,
feature_inspection,feature_attention_competition_score,technical/derived field,1,no,yes,no,feature_attention_competition_score,
feature_inspection,feature_promo_field_equilibrium_state,technical/derived field,1,no,yes,no,feature_promo_field_equilibrium_state,
feature_inspection,feature_inventory_constrained_demand_proxy,technical/derived field,2,no,yes,no,feature_inventory_constrained_demand_proxy,
feature_inspection,feature_small_unit_option_value,technical/derived field,1,no,yes,no,feature_small_unit_option_value,
feature_inspection,feature_convexity_to_capital_score,technical/derived field,2,no,yes,no,feature_convexity_to_capital_score,
feature_inspection,feature_trust_floor_convexity_score,technical/derived field,1,no,yes,no,feature_trust_floor_convexity_score,
feature_inspection,feature_high_demand_underprotection_score,technical/derived field,2,no,yes,no,feature_high_demand_underprotection_score,
feature_inspection,feature_end_shape_fragility_score,technical/derived field,1,no,yes,no,feature_end_shape_fragility_score,
feature_inspection,feature_kalman_demand_state_level,technical/derived field,2,no,yes,no,feature_kalman_demand_state_level,
feature_inspection,feature_kalman_demand_state_trend,technical/derived field,2,no,yes,no,feature_kalman_demand_state_trend,
feature_inspection,feature_kalman_demand_state_uncertainty,technical/derived field,2,no,yes,no,feature_kalman_demand_state_uncertainty,
feature_inspection,feature_kalman_demand_state_shift_score,technical/derived field,2,no,yes,no,feature_kalman_demand_state_shift_score,
feature_inspection,feature_kalman_demand_state_review_only_flag,technical/derived field,2,no,yes,no,feature_kalman_demand_state_review_only_flag,
feature_inspection,feature_wasserstein_recent_vs_baseline_distance,technical/derived field,1,no,yes,no,feature_wasserstein_recent_vs_baseline_distance,
feature_inspection,feature_distribution_shape_shift_score,technical/derived field,1,no,yes,no,feature_distribution_shape_shift_score,
feature_inspection,feature_distribution_tail_pressure_score,technical/derived field,1,no,yes,no,feature_distribution_tail_pressure_score,
feature_inspection,feature_distribution_sparse_support_distance,technical/derived field,1,no,yes,no,feature_distribution_sparse_support_distance,
feature_inspection,feature_distribution_shape_review_only_flag,technical/derived field,1,no,yes,no,feature_distribution_shape_review_only_flag,
feature_inspection,feature_expected_baseline_units_promo_window,technical/derived field,1,no,yes,no,feature_expected_baseline_units_promo_window,
feature_inspection,feature_expected_baseline_units_first_7_days,technical/derived field,1,no,yes,no,feature_expected_baseline_units_first_7_days,
feature_inspection,feature_expected_incremental_uplift_units_same_discount,technical/derived field,2,no,yes,no,feature_expected_incremental_uplift_units_same_discount,
feature_inspection,feature_expected_incremental_uplift_units_first_7_days,technical/derived field,1,no,yes,no,feature_expected_incremental_uplift_units_first_7_days,
feature_inspection,feature_expected_total_units_from_baseline_plus_uplift,technical/derived field,1,no,yes,no,feature_expected_total_units_from_baseline_plus_uplift,
feature_inspection,feature_expected_total_units_first_7_days,technical/derived field,1,no,yes,no,feature_expected_total_units_first_7_days,
feature_inspection,feature_uplift_share_of_total_expected_units,technical/derived field,1,no,yes,no,feature_uplift_share_of_total_expected_units,
feature_inspection,feature_uplift_support_event_count,technical/derived field,1,no,yes,no,feature_uplift_support_event_count,
feature_inspection,feature_uplift_confidence_score,technical/derived field,2,no,yes,no,feature_uplift_confidence_score,
feature_inspection,feature_uplift_instability_score,technical/derived field,1,no,yes,no,feature_uplift_instability_score,
feature_inspection,feature_uplift_vs_base_ratio,technical/derived field,1,no,yes,no,feature_uplift_vs_base_ratio,
feature_inspection,feature_uplift_demand_support_flag,technical/derived field,2,no,yes,no,feature_uplift_demand_support_flag,
feature_inspection,feature_allocation_vs_probability_expected_units_ratio,technical/derived field,1,no,yes,no,feature_allocation_vs_probability_expected_units_ratio,
feature_inspection,feature_allocated_units_minus_probability_expected_units,technical/derived field,1,no,yes,no,feature_allocated_units_minus_probability_expected_units,
feature_inspection,feature_probability_expected_excess_units,technical/derived field,1,no,yes,no,feature_probability_expected_excess_units,
feature_inspection,feature_probability_expected_excess_units_pct,technical/derived field,1,no,yes,no,feature_probability_expected_excess_units_pct,
feature_inspection,feature_probability_expected_sell_through_pct,technical/derived field,1,no,yes,no,feature_probability_expected_sell_through_pct,
feature_inspection,feature_probability_excess_capital_at_risk,technical/derived field,2,no,yes,no,feature_probability_excess_capital_at_risk,
feature_inspection,feature_probability_allocation_discipline_score,technical/derived field,1,no,yes,no,feature_probability_allocation_discipline_score,
feature_inspection,feature_allocation_vs_uplift_supported_units_ratio,technical/derived field,1,no,yes,no,feature_allocation_vs_uplift_supported_units_ratio,
feature_inspection,feature_allocated_units_minus_uplift_supported_units,technical/derived field,1,no,yes,no,feature_allocated_units_minus_uplift_supported_units,
feature_inspection,feature_uplift_supported_excess_units,technical/derived field,1,no,yes,no,feature_uplift_supported_excess_units,
feature_inspection,feature_uplift_supported_excess_units_pct,technical/derived field,1,no,yes,no,feature_uplift_supported_excess_units_pct,
feature_inspection,feature_uplift_supported_sell_through_pct,technical/derived field,1,no,yes,no,feature_uplift_supported_sell_through_pct,
feature_inspection,feature_uplift_supported_excess_capital_at_risk,technical/derived field,2,no,yes,no,feature_uplift_supported_excess_capital_at_risk,
feature_inspection,feature_uplift_allocation_discipline_score,technical/derived field,1,no,yes,no,feature_uplift_allocation_discipline_score,
feature_inspection,feature_allocation_vs_baseline_gap_units,technical/derived field,1,no,yes,no,feature_allocation_vs_baseline_gap_units,
feature_inspection,feature_allocation_vs_uplift_supported_gap_units,technical/derived field,1,no,yes,no,feature_allocation_vs_uplift_supported_gap_units,
feature_inspection,feature_allocation_vs_supported_total_gap_units,technical/derived field,1,no,yes,no,feature_allocation_vs_supported_total_gap_units,
feature_inspection,feature_supported_sell_through_score,technical/derived field,1,no,yes,no,feature_supported_sell_through_score,
feature_inspection,feature_discount_evidence_strength_score,technical/derived field,2,no,yes,no,feature_discount_evidence_strength_score,
feature_inspection,feature_allocation_risk_over_uplift_score,technical/derived field,1,no,yes,no,feature_allocation_risk_over_uplift_score,
feature_inspection,feature_launch_stock_support_score,technical/derived field,1,no,yes,no,feature_launch_stock_support_score,
feature_inspection,feature_total_window_pressure_vs_launch_support_conflict_score,technical/derived field,1,no,yes,no,feature_total_window_pressure_vs_launch_support_conflict_score,
feature_inspection,feature_base_soh_trust_floor_units,technical/derived field,2,no,yes,no,feature_base_soh_trust_floor_units,
feature_inspection,feature_stock_below_trust_floor_flag,technical/derived field,1,no,yes,no,feature_stock_below_trust_floor_flag,
feature_inspection,feature_projected_stock_gap_to_trust_floor_units,technical/derived field,5,no,yes,no,feature_projected_stock_gap_to_trust_floor_units,
feature_inspection,feature_units_needed_for_trust_floor,technical/derived field,1,no,yes,no,feature_units_needed_for_trust_floor,
feature_inspection,feature_units_needed_for_high_demand_cover,technical/derived field,2,no,yes,no,feature_units_needed_for_high_demand_cover,
feature_inspection,feature_trust_floor_missed_demand_risk_score,technical/derived field,2,no,yes,no,feature_trust_floor_missed_demand_risk_score,
feature_inspection,feature_expected_lost_units_below_trust_floor,technical/derived field,1,no,yes,no,feature_expected_lost_units_below_trust_floor,
feature_inspection,feature_demand_pressure_vs_total_available_stock_ratio,technical/derived field,2,no,yes,no,feature_demand_pressure_vs_total_available_stock_ratio,
feature_inspection,feature_units_above_trust_floor,technical/derived field,1,no,yes,no,feature_units_above_trust_floor,
feature_inspection,feature_units_above_trust_target,technical/derived field,1,no,yes,no,feature_units_above_trust_target,
feature_inspection,feature_expected_residual_stock_units,technical/derived field,1,no,yes,no,feature_expected_residual_stock_units,
feature_inspection,feature_expected_leftover_above_trust_floor_units,technical/derived field,1,no,yes,no,feature_expected_leftover_above_trust_floor_units,
feature_inspection,feature_expected_bill_cycle_capital_drag_dollars,technical/derived field,2,no,yes,no,feature_expected_bill_cycle_capital_drag_dollars,
feature_inspection,feature_capital_tied_above_trust_target,technical/derived field,2,no,yes,no,feature_capital_tied_above_trust_target,
feature_inspection,feature_expected_bill_cycle_capital_drag_ratio,technical/derived field,2,no,yes,no,feature_expected_bill_cycle_capital_drag_ratio,
feature_inspection,feature_expected_gp_on_trust_floor_units,technical/derived field,1,no,yes,no,feature_expected_gp_on_trust_floor_units,
feature_inspection,feature_expected_gp_on_speculative_units,technical/derived field,1,no,yes,no,feature_expected_gp_on_speculative_units,
feature_inspection,feature_expected_gp_per_capital_committed,technical/derived field,2,no,yes,no,feature_expected_gp_per_capital_committed,
feature_inspection,feature_risk_adjusted_value_of_speculative_units,technical/derived field,1,no,yes,no,feature_risk_adjusted_value_of_speculative_units,
feature_inspection,feature_speculative_above_trust_floor_risk_flag,technical/derived field,1,no,yes,no,feature_speculative_above_trust_floor_risk_flag,
feature_inspection,feature_pre_promo_cover_ratio,technical/derived field,1,no,yes,no,feature_pre_promo_cover_ratio,
feature_inspection,feature_inventory_sufficiency_flag,technical/derived field,1,no,yes,no,feature_inventory_sufficiency_flag,
feature_inspection,feature_capital_at_risk_per_expected_unit,technical/derived field,2,no,yes,no,feature_capital_at_risk_per_expected_unit,
feature_inspection,feature_gross_profit_per_incremental_unit_expected,technical/derived field,1,no,yes,no,feature_gross_profit_per_incremental_unit_expected,
feature_inspection,feature_weak_promo_low_value_flag,technical/derived field,1,no,yes,no,feature_weak_promo_low_value_flag,
feature_inspection,feature_pca_structure_residual_score,technical/derived field,1,no,yes,no,feature_pca_structure_residual_score,
feature_inspection,feature_pca_structure_fit_score,technical/derived field,1,no,yes,no,feature_pca_structure_fit_score,
feature_inspection,feature_pca_structure_outlier_flag,technical/derived field,1,no,yes,no,feature_pca_structure_outlier_flag,
feature_inspection,feature_pca_allocation_residual_score,technical/derived field,1,no,yes,no,feature_pca_allocation_residual_score,
feature_inspection,feature_pca_allocation_outlier_flag,technical/derived field,1,no,yes,no,feature_pca_allocation_outlier_flag,
feature_inspection,feature_trust_floor_pressure_state,technical/derived field,1,no,yes,no,feature_trust_floor_pressure_state,
feature_inspection,feature_speculative_capital_pressure_state,technical/derived field,2,no,yes,no,feature_speculative_capital_pressure_state,
feature_inspection,feature_replenishment_confidence_state,technical/derived field,2,no,yes,no,feature_replenishment_confidence_state,
feature_inspection,feature_promotion_context_quality_state,technical/derived field,1,no,yes,no,feature_promotion_context_quality_state,
feature_inspection,feature_capital_deployment_posture,technical/derived field,2,no,yes,no,feature_capital_deployment_posture,
feature_inspection,feature_context_reason_summary,technical/derived field,1,no,yes,no,feature_context_reason_summary,
feature_inspection,feature_order_risk_reason_same_discount_weak_flag,technical/derived field,2,no,yes,no,feature_order_risk_reason_same_discount_weak_flag,
feature_inspection,feature_order_risk_reason_elasticity_weak_flag,technical/derived field,2,no,yes,no,feature_order_risk_reason_elasticity_weak_flag,
feature_inspection,feature_order_risk_reason_uplift_weak_flag,technical/derived field,2,no,yes,no,feature_order_risk_reason_uplift_weak_flag,
feature_inspection,feature_order_risk_reason_base_trend_falling_flag,technical/derived field,2,no,yes,no,feature_order_risk_reason_base_trend_falling_flag,
feature_inspection,feature_order_risk_reason_launch_total_conflict_flag,technical/derived field,2,no,yes,no,feature_order_risk_reason_launch_total_conflict_flag,
feature_inspection,feature_order_risk_reason_stock_vs_supported_gap_high_flag,technical/derived field,2,no,yes,no,feature_order_risk_reason_stock_vs_supported_gap_high_flag,
feature_inspection,feature_order_risk_reason_sparse_history_flag,technical/derived field,2,no,yes,no,feature_order_risk_reason_sparse_history_flag,
feature_inspection,feature_order_risk_reason_multi_driver_count,technical/derived field,2,no,yes,no,feature_order_risk_reason_multi_driver_count,
feature_inspection,feature_order_risk_overallocation_score,technical/derived field,2,no,yes,no,feature_order_risk_overallocation_score,
feature_inspection,feature_order_support_strength_score,technical/derived field,2,no,yes,no,feature_order_support_strength_score,
feature_inspection,feature_order_review_priority_score,technical/derived field,2,no,yes,no,feature_order_review_priority_score,
feature_inspection,feature_survival_internal_late_stockout_opportunity_proxy_score,technical/derived field,1,no,yes,no,feature_survival_internal_late_stockout_opportunity_proxy_score,
feature_inspection,feature_survival_internal_convex_upside_proxy_score,technical/derived field,1,no,yes,no,feature_survival_internal_convex_upside_proxy_score,
feature_inspection,feature_survival_late_promo_capture_proxy_score,technical/derived field,1,no,yes,no,feature_survival_late_promo_capture_proxy_score,
feature_inspection,feature_survival_inventory_continuity_trust_proxy_score,technical/derived field,1,no,yes,no,feature_survival_inventory_continuity_trust_proxy_score,
feature_inspection,feature_survival_internal_scarcity_capture_proxy_score,technical/derived field,1,no,yes,no,feature_survival_internal_scarcity_capture_proxy_score,
feature_inspection,feature_survival_full_promo_fulfillment_criticality_score,technical/derived field,1,no,yes,no,feature_survival_full_promo_fulfillment_criticality_score,
feature_inspection,feature_survival_prior_late_window_importance_score,technical/derived field,1,no,yes,no,feature_survival_prior_late_window_importance_score,
feature_inspection,feature_survival_prior_availability_lift_proxy_score,technical/derived field,1,no,yes,no,feature_survival_prior_availability_lift_proxy_score,
feature_inspection,feature_survival_min_stock_depth_sensitivity_score,technical/derived field,1,no,yes,no,feature_survival_min_stock_depth_sensitivity_score,
feature_inspection,feature_survival_inventory_continuity_win_rate,technical/derived field,1,no,yes,no,feature_survival_inventory_continuity_win_rate,
feature_inspection,feature_survival_convexity_confidence_score,technical/derived field,2,no,yes,no,feature_survival_convexity_confidence_score,
feature_inspection,feature_survival_must_not_stock_out_flag,technical/derived field,1,no,yes,no,feature_survival_must_not_stock_out_flag,
feature_inspection,feature_growth_survival_acceleration_x_internal_convex_upside_proxy_score,technical/derived field,1,no,yes,no,feature_growth_survival_acceleration_x_internal_convex_upside_proxy_score,
feature_inspection,feature_growth_survival_decay_x_inventory_risk_score,technical/derived field,1,no,yes,no,feature_growth_survival_decay_x_inventory_risk_score,
feature_inspection,feature_fragility_adjusted_opportunity_score,technical/derived field,1,no,yes,no,feature_fragility_adjusted_opportunity_score,
feature_inspection,feature_convex_upside_small_unit_flag,technical/derived field,1,no,yes,no,feature_convex_upside_small_unit_flag,
feature_inspection,feature_dag_dependency_support_indicator,technical/derived field,1,no,yes,no,feature_dag_dependency_support_indicator,
feature_inspection,feature_dependency_support_confidence_score,technical/derived field,2,no,yes,no,feature_dependency_support_confidence_score,
feature_inspection,feature_opportunity_tail_support_score,technical/derived field,1,no,yes,no,feature_opportunity_tail_support_score,
feature_inspection,feature_fragility_opportunity_review_only_flag,technical/derived field,1,no,yes,no,feature_fragility_opportunity_review_only_flag,
feature_inspection,feature_store_event_baseline_units,technical/derived field,1,no,yes,no,feature_store_event_baseline_units,
feature_inspection,feature_store_baseline_share_in_event,technical/derived field,1,no,yes,no,feature_store_baseline_share_in_event,
feature_inspection,feature_store_level_promo_load,technical/derived field,1,no,yes,no,feature_store_level_promo_load,
feature_inspection,feature_category_share_in_store,technical/derived field,1,no,yes,no,feature_category_share_in_store,
feature_inspection,feature_sku_rank_within_category_within_store,technical/derived field,1,no,yes,no,feature_sku_rank_within_category_within_store,
feature_inspection,feature_supplier_concentration,technical/derived field,1,no,yes,no,feature_supplier_concentration,
feature_inspection,feature_store_overlap_count,technical/derived field,1,no,yes,no,feature_store_overlap_count,
feature_inspection,feature_category_overlap_discount_sum,technical/derived field,2,no,yes,no,feature_category_overlap_discount_sum,
feature_inspection,feature_supplier_overlap_discount_sum,technical/derived field,2,no,yes,no,feature_supplier_overlap_discount_sum,
feature_inspection,feature_substitute_overlap_discount_sum,technical/derived field,2,no,yes,no,feature_substitute_overlap_discount_sum,
feature_inspection,feature_local_promotional_field_density_score,technical/derived field,1,no,yes,no,feature_local_promotional_field_density_score,
feature_inspection,feature_department_intensity,technical/derived field,1,no,yes,no,feature_department_intensity,
feature_inspection,feature_cannibalisation_pressure_proxy,technical/derived field,1,no,yes,no,feature_cannibalisation_pressure_proxy,
feature_inspection,feature_store_category_promo_density,technical/derived field,1,no,yes,no,feature_store_category_promo_density,
feature_inspection,feature_supplier_promo_density,technical/derived field,1,no,yes,no,feature_supplier_promo_density,
feature_inspection,feature_promotion_name_cohort_size,technical/derived field,1,no,yes,no,feature_promotion_name_cohort_size,
feature_inspection,feature_promo_type_cohort_size,technical/derived field,1,no,yes,no,feature_promo_type_cohort_size,
feature_inspection,feature_source_file_cohort_size,technical/derived field,1,no,yes,no,feature_source_file_cohort_size,
feature_inspection,feature_field_density_by_store_category_week,technical/derived field,1,no,yes,no,feature_field_density_by_store_category_week,
feature_inspection,feature_demand_regime_instability_before_promo,technical/derived field,2,no,yes,no,feature_demand_regime_instability_before_promo,
feature_inspection,feature_realised_during_promo_instability,technical/derived field,1,no,yes,no,feature_realised_during_promo_instability,
feature_inspection,feature_baseline_to_promo_transition_volatility,technical/derived field,1,no,yes,no,feature_baseline_to_promo_transition_volatility,
