sku_number,expected_units_before_promo_start,expected_promo_demand,pre_minus_promo,pre_over_promo_ratio,projected_SOH_at_promo_start,current_soh,projected_stock_gap_units,days_to_promo_start,lead_days_to_promo_start,lead_up_demand_units,feature_pre_promo_baseline_daily_units,feature_pre_promo_rolling_demand_units
199841,0,1,-1,0.0,1,1,2,1,1,0,1.2,16.8
68416,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90484,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
193286,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
64548,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
187746,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
189975,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
64543,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
88096,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
62120,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
192246,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
199760,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
63030,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
95825,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
91474,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
521120,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
74965,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
187756,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
74787,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
193054,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
199764,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
94873,0,1,-1,0.0,1,1,2,1,1,0,1.5,21.0
193079,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
92706,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
88448,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
90462,0,1,-1,0.0,1,1,2,1,1,0,0.0064,0.0896
94475,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
192244,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
67761,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90166,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
199051,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
43531,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
190137,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
193065,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
88734,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
192214,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
18251,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
187071,0,1,-1,0.0,1,1,2,1,1,0,1.5,21.0
307432,0,1,-1,0.0,2,2,2,1,1,0,0.0,0.0
196874,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
88689,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
5850,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
5840,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
193142,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
36121,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
36122,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
75427,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
45502,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
394483,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
192360,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
47658,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
75194,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
195755,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
61572,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
22656,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
194501,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
41572,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
195409,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
94065,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
186416,0,1,-1,0.0,1,1,2,1,1,0,0.5,7.0
7522,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
752,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
727,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
34113,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
15820,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
55447,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
34114,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
587982,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
974463,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
75201,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
52420,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
195984,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90139,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
95823,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
55862,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
93987,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
386421,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
67689,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
51852,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
195501,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
549193,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90482,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
67694,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
91594,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
40164,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90167,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
87603,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
30527,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
94062,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
195586,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
916730,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
394289,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196018,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
849782,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
15009,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
95448,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
75200,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
5818,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
94985,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
934461,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
93587,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
93582,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
93586,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96545,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
89318,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
89605,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
93585,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96859,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
89609,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
93746,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94460,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94982,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97963,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
95473,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
93906,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
88753,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
95281,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96320,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
95471,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
191351,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
4780,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
4759,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94983,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
91478,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
75191,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
91477,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
91282,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
651486,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
14969,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
96507,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
43917,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
95141,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
7531,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
90483,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
58637,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
561001,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
192936,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
7315,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196347,0,1,-1,0.0,1,1,2,1,1,0,1.3333333333333333,18.666666666666664
188023,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
90323,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
199004,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
199010,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
199016,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
196488,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196507,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
43878,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
63835,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90319,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
195444,0,1,-1,0.0,1,1,2,1,1,0,1.25,17.5
185498,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
95386,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
4016,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
95383,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
96111,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
43916,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
504300,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196502,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
193075,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
229342,0,1,-1,0.0,1,1,2,1,1,0,1.5,21.0
91564,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90180,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
189671,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
389633,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196004,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
68418,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
68563,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
197172,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
721417,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
67538,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
189263,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
192133,0,1,-1,0.0,2,2,2,1,1,0,0.0,0.0
96600,0,1,-1,0.0,1,1,2,1,1,0,0.0173,0.2422
386448,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90515,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
95138,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
87637,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
43904,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
7511,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90448,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
5838,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
67699,0,1,-1,0.0,1,1,2,1,1,0,0.0064,0.0896
91475,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
41594,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
91476,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
5837,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
5841,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
95822,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
91568,0,1,-1,0.0,1,1,2,1,1,0,0.6666666666666666,9.333333333333332
91472,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
68572,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
96635,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
184,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
66906,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
43901,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
199330,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196345,0,1,-1,0.0,2,2,2,1,1,0,3.0,42.0
188603,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
4044,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
38393,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
71553,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
88869,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
579045,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
1229,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
190033,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
190244,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
36223,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
55861,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
74324,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
15841,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
521278,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
92434,0,1,-1,0.0,1,1,2,1,1,0,0.0064,0.0896
48607,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
198720,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
46886,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90148,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
185401,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
95140,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
199059,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
54484,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
198697,0,1,-1,0.0,1,1,2,1,1,0,0.0086,0.1204
72897,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
55218,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
52121,0,1,-1,0.0,1,1,2,1,1,0,1.5,21.0
21550,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
584258,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
192929,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
43910,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
90112,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
54954,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
64528,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
96593,0,1,-1,0.0,1,1,2,1,1,0,0.0302,0.4228
93972,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
1228,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
88870,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
259489,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
5849,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
191383,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
64524,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90179,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
194869,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
186417,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
63577,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
70432,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
55054,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
56513,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
32026,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
185,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
89057,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
191317,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
40167,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
96596,0,1,-1,0.0,1,1,2,1,1,0,0.0302,0.4228
89056,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
57612,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
192935,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
64526,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
65606,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
30237,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
195096,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
88902,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
613398,0,1,-1,0.0,5,5,0,1,1,0,3.0,42.0
480568,0,1,-1,0.0,5,5,0,1,1,0,1.3333333333333333,18.666666666666664
298018,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
42513,0,1,-1,0.0,8,8,0,1,1,0,1.0,14.0
74308,0,1,-1,0.0,4,4,0,1,1,0,2.0,28.0
87823,0,1,-1,0.0,3,3,0,1,1,0,1.5,21.0
943061,0,1,-1,0.0,6,6,0,1,1,0,1.0,14.0
94641,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
428825,0,1,-1,0.0,3,3,0,1,1,0,0.0021,0.0294
52034,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
88881,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
197809,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
390860,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
534617,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
93903,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
15151,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
190284,0,1,-1,0.0,10,10,0,1,1,0,1.3333333333333333,18.666666666666664
782327,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
917176,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
581747,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
64534,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
230758,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
734,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
97981,0,1,-1,0.0,3,0,0,1,1,0,0.0,0.0
37408,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
94477,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
349224,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
5218,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
185346,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
190283,0,1,-1,0.0,12,12,0,1,1,0,1.0,14.0
67690,0,1,-1,0.0,3,3,0,1,1,0,0.0043,0.0602
855413,0,1,-1,0.0,3,3,0,1,1,0,1.25,17.5
32185,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
67299,0,1,-1,0.0,3,3,0,1,1,0,0.0021,0.0294
97994,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
5208,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
74310,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
33265,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
554456,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
93708,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
97992,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
60843,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
97996,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
96516,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
820504,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
390763,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
196341,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
34115,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
20371,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
336629,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
93347,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
484501,0,1,-1,0.0,4,4,0,1,1,0,1.25,17.5
189397,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
613363,0,1,-1,0.0,4,4,0,1,1,0,1.5,21.0
196486,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
196505,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
196506,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
27802,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
758345,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
95450,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196846,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
33090,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
187779,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
5831,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
5863,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
5843,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
51394,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
66734,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
192806,0,1,-1,0.0,2,2,2,1,1,0,1.8,25.2
192807,0,1,-1,0.0,2,2,2,1,1,0,1.4285714285714286,20.0
95824,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90181,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
34236,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
74329,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
611053,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
192760,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
67891,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
194737,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
26942,0,1,-1,0.0,3,3,0,1,1,0,2.0,28.0
26941,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
726077,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
545589,1,2,-1,0.5,9,10,0,1,1,1,1.625,22.75
194743,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
59316,0,1,-1,0.0,3,3,0,1,1,0,0.0021,0.0294
194739,0,1,-1,0.0,3,3,0,1,1,0,2.0,28.0
190262,0,1,-1,0.0,9,9,0,1,1,0,1.0,14.0
27189,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
325058,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
194744,0,1,-1,0.0,3,3,0,1,1,0,2.0,28.0
190285,0,1,-1,0.0,7,7,0,1,1,0,1.0,14.0
88229,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
194741,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
190279,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
194742,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
90326,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
75618,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
190261,0,1,-1,0.0,7,7,0,1,1,0,1.1428571428571428,16.0
194745,0,1,-1,0.0,4,4,0,1,1,0,1.1666666666666667,16.333333333333336
826074,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
701580,0,1,-1,0.0,3,3,0,1,1,0,2.0,28.0
292877,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
526073,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
190263,0,1,-1,0.0,6,6,0,1,1,0,1.3333333333333333,18.666666666666664
34101,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
67696,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
49295,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
191950,0,1,-1,0.0,4,4,0,1,1,0,2.0,28.0
364738,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
38584,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
52586,0,1,-1,0.0,8,8,0,1,1,0,1.0,14.0
390798,0,1,-1,0.0,5,5,0,1,1,0,1.3333333333333333,18.666666666666664
65094,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
70827,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
69244,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
66025,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
490563,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
321419,0,1,-1,0.0,7,7,0,1,1,0,1.0,14.0
68454,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
68466,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
672483,0,1,-1,0.0,8,8,0,1,1,0,1.0,14.0
521310,0,1,-1,0.0,3,3,0,1,1,0,0.0064,0.0896
94576,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
97989,0,1,-1,0.0,3,3,0,1,1,0,1.5,21.0
192363,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
289221,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
195079,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
636886,0,1,-1,0.0,6,6,0,1,1,0,1.1666666666666667,16.333333333333336
47657,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
38423,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
67698,0,1,-1,0.0,3,0,0,1,1,0,1.5,21.0
198289,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
192924,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
189094,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
389404,0,1,-1,0.0,4,4,0,1,1,0,0.0043,0.0602
13440,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
193206,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
64038,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
60844,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
42514,0,1,-1,0.0,14,14,0,1,1,0,1.3333333333333333,18.666666666666664
371246,0,1,-1,0.0,7,7,0,1,1,0,1.0,14.0
75787,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
